clave,nombre,apellido,puesto,jornada_contratada,sucursal,fecha,hora_inicio,hora_fin,minutos_descanso
T023-042,Sofía,Díaz Cárdenas,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-042,Sofía,Díaz Cárdenas,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-042,Sofía,Díaz Cárdenas,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-042,Sofía,Díaz Cárdenas,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-042,Sofía,Díaz Cárdenas,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-042,Sofía,Díaz Cárdenas,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-043,Ramón,Zamora Velázquez,Cajero(a),48,Cancún,2026-07-20,12:30,21:00,30
T023-043,Ramón,Zamora Velázquez,Cajero(a),48,Cancún,2026-07-22,12:30,21:00,30
T023-043,Ramón,Zamora Velázquez,Cajero(a),48,Cancún,2026-07-23,12:30,21:00,30
T023-043,Ramón,Zamora Velázquez,Cajero(a),48,Cancún,2026-07-24,12:30,21:00,30
T023-043,Ramón,Zamora Velázquez,Cajero(a),48,Cancún,2026-07-25,12:30,21:00,30
T023-043,Ramón,Zamora Velázquez,Cajero(a),48,Cancún,2026-07-26,12:30,21:00,30
T023-044,Rubén,Cortés Cruz,Cajero(a),24,Cancún,2026-07-20,15:00,21:00,0
T023-044,Rubén,Cortés Cruz,Cajero(a),24,Cancún,2026-07-21,15:00,21:00,0
T023-044,Rubén,Cortés Cruz,Cajero(a),24,Cancún,2026-07-22,15:00,21:00,0
T023-044,Rubén,Cortés Cruz,Cajero(a),24,Cancún,2026-07-26,15:00,21:00,0
T023-045,Teresa,Castillo Rivera,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-045,Teresa,Castillo Rivera,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-045,Teresa,Castillo Rivera,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-045,Teresa,Castillo Rivera,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-045,Teresa,Castillo Rivera,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-045,Teresa,Castillo Rivera,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-046,Claudia,Delgado Molina,Vendedor(a) de piso,24,Cancún,2026-07-22,15:00,21:00,0
T023-046,Claudia,Delgado Molina,Vendedor(a) de piso,24,Cancún,2026-07-23,15:00,21:00,0
T023-046,Claudia,Delgado Molina,Vendedor(a) de piso,24,Cancún,2026-07-24,15:00,21:00,0
T023-046,Claudia,Delgado Molina,Vendedor(a) de piso,24,Cancún,2026-07-25,15:00,21:00,0
T023-047,Fernando,Álvarez Méndez,Cajero(a),48,Cancún,2026-07-20,09:00,17:30,30
T023-047,Fernando,Álvarez Méndez,Cajero(a),48,Cancún,2026-07-22,09:00,17:30,30
T023-047,Fernando,Álvarez Méndez,Cajero(a),48,Cancún,2026-07-23,09:00,17:30,30
T023-047,Fernando,Álvarez Méndez,Cajero(a),48,Cancún,2026-07-24,09:00,17:30,30
T023-047,Fernando,Álvarez Méndez,Cajero(a),48,Cancún,2026-07-25,09:00,17:30,30
T023-047,Fernando,Álvarez Méndez,Cajero(a),48,Cancún,2026-07-26,09:00,17:30,30
T023-048,Leticia,Acosta Valdez,Cajero(a),24,Cancún,2026-07-23,15:00,21:00,0
T023-048,Leticia,Acosta Valdez,Cajero(a),24,Cancún,2026-07-24,15:00,21:00,0
T023-048,Leticia,Acosta Valdez,Cajero(a),24,Cancún,2026-07-25,09:00,15:00,0
T023-048,Leticia,Acosta Valdez,Cajero(a),24,Cancún,2026-07-26,09:00,15:00,0
T023-049,Tomás,Vargas Estrada,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-049,Tomás,Vargas Estrada,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-049,Tomás,Vargas Estrada,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-049,Tomás,Vargas Estrada,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-049,Tomás,Vargas Estrada,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-049,Tomás,Vargas Estrada,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-050,Ricardo,Núñez Cervantes,Vendedor(a) de piso,24,Cancún,2026-07-20,15:00,21:00,0
T023-050,Ricardo,Núñez Cervantes,Vendedor(a) de piso,24,Cancún,2026-07-21,15:00,21:00,0
T023-050,Ricardo,Núñez Cervantes,Vendedor(a) de piso,24,Cancún,2026-07-22,15:00,21:00,0
T023-050,Ricardo,Núñez Cervantes,Vendedor(a) de piso,24,Cancún,2026-07-23,15:00,21:00,0
T023-051,Adriana,García Cárdenas,Supervisor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-051,Adriana,García Cárdenas,Supervisor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-051,Adriana,García Cárdenas,Supervisor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-051,Adriana,García Cárdenas,Supervisor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-051,Adriana,García Cárdenas,Supervisor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-051,Adriana,García Cárdenas,Supervisor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-052,Mónica,Hernández Téllez,Almacenista,24,Cancún,2026-07-21,15:00,21:00,0
T023-052,Mónica,Hernández Téllez,Almacenista,24,Cancún,2026-07-22,15:00,21:00,0
T023-052,Mónica,Hernández Téllez,Almacenista,24,Cancún,2026-07-23,15:00,21:00,0
T023-052,Mónica,Hernández Téllez,Almacenista,24,Cancún,2026-07-24,15:00,21:00,0
T023-053,Javier,Núñez Camacho,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-053,Javier,Núñez Camacho,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-053,Javier,Núñez Camacho,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-053,Javier,Núñez Camacho,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-053,Javier,Núñez Camacho,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-053,Javier,Núñez Camacho,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-054,José,García Álvarez,Supervisor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-054,José,García Álvarez,Supervisor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-054,José,García Álvarez,Supervisor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-054,José,García Álvarez,Supervisor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-054,José,García Álvarez,Supervisor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-054,José,García Álvarez,Supervisor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-055,Guillermo,Hernández Herrera,Cajero(a),48,Cancún,2026-07-21,12:30,21:00,30
T023-055,Guillermo,Hernández Herrera,Cajero(a),48,Cancún,2026-07-22,12:30,21:00,30
T023-055,Guillermo,Hernández Herrera,Cajero(a),48,Cancún,2026-07-23,12:30,21:00,30
T023-055,Guillermo,Hernández Herrera,Cajero(a),48,Cancún,2026-07-24,12:30,21:00,30
T023-055,Guillermo,Hernández Herrera,Cajero(a),48,Cancún,2026-07-25,12:30,21:00,30
T023-055,Guillermo,Hernández Herrera,Cajero(a),48,Cancún,2026-07-26,12:30,21:00,30
T023-056,Ximena,Luna Contreras,Cajero(a),48,Cancún,2026-07-20,12:30,21:00,30
T023-056,Ximena,Luna Contreras,Cajero(a),48,Cancún,2026-07-21,12:30,21:00,30
T023-056,Ximena,Luna Contreras,Cajero(a),48,Cancún,2026-07-22,12:30,21:00,30
T023-056,Ximena,Luna Contreras,Cajero(a),48,Cancún,2026-07-23,12:30,21:00,30
T023-056,Ximena,Luna Contreras,Cajero(a),48,Cancún,2026-07-24,12:30,21:00,30
T023-056,Ximena,Luna Contreras,Cajero(a),48,Cancún,2026-07-25,12:30,21:00,30
T023-057,Bruno,Campos Díaz,Vendedor(a) de piso,24,Cancún,2026-07-23,15:00,21:00,0
T023-057,Bruno,Campos Díaz,Vendedor(a) de piso,24,Cancún,2026-07-24,15:00,21:00,0
T023-057,Bruno,Campos Díaz,Vendedor(a) de piso,24,Cancún,2026-07-25,15:00,21:00,0
T023-057,Bruno,Campos Díaz,Vendedor(a) de piso,24,Cancún,2026-07-26,15:00,21:00,0
T023-058,Andrés,Ibarra López,Almacenista,48,Cancún,2026-07-21,12:30,21:00,30
T023-058,Andrés,Ibarra López,Almacenista,48,Cancún,2026-07-22,12:30,21:00,30
T023-058,Andrés,Ibarra López,Almacenista,48,Cancún,2026-07-23,12:30,21:00,30
T023-058,Andrés,Ibarra López,Almacenista,48,Cancún,2026-07-24,12:30,21:00,30
T023-058,Andrés,Ibarra López,Almacenista,48,Cancún,2026-07-25,12:30,21:00,30
T023-058,Andrés,Ibarra López,Almacenista,48,Cancún,2026-07-26,12:30,21:00,30
T023-059,Emmanuel,Delgado Ibarra,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-059,Emmanuel,Delgado Ibarra,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-059,Emmanuel,Delgado Ibarra,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-059,Emmanuel,Delgado Ibarra,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-059,Emmanuel,Delgado Ibarra,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-059,Emmanuel,Delgado Ibarra,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-060,Julio,Martínez Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-060,Julio,Martínez Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-060,Julio,Martínez Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-060,Julio,Martínez Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-060,Julio,Martínez Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-060,Julio,Martínez Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-061,Juana,Juárez Juárez,Cajero(a),48,Cancún,2026-07-20,12:30,21:00,30
T023-061,Juana,Juárez Juárez,Cajero(a),48,Cancún,2026-07-21,12:30,21:00,30
T023-061,Juana,Juárez Juárez,Cajero(a),48,Cancún,2026-07-23,12:30,21:00,30
T023-061,Juana,Juárez Juárez,Cajero(a),48,Cancún,2026-07-24,12:30,21:00,30
T023-061,Juana,Juárez Juárez,Cajero(a),48,Cancún,2026-07-25,12:30,21:00,30
T023-061,Juana,Juárez Juárez,Cajero(a),48,Cancún,2026-07-26,12:30,21:00,30
T023-062,Laura,Moreno Solís,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-062,Laura,Moreno Solís,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-062,Laura,Moreno Solís,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-062,Laura,Moreno Solís,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-062,Laura,Moreno Solís,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-062,Laura,Moreno Solís,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-063,Patricia,Campos Hernández,Supervisor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-063,Patricia,Campos Hernández,Supervisor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-063,Patricia,Campos Hernández,Supervisor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-063,Patricia,Campos Hernández,Supervisor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-063,Patricia,Campos Hernández,Supervisor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-063,Patricia,Campos Hernández,Supervisor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-064,Jorge,Vázquez Ortiz,Vendedor(a) de piso,24,Cancún,2026-07-21,09:00,15:00,0
T023-064,Jorge,Vázquez Ortiz,Vendedor(a) de piso,24,Cancún,2026-07-22,09:00,15:00,0
T023-064,Jorge,Vázquez Ortiz,Vendedor(a) de piso,24,Cancún,2026-07-23,09:00,15:00,0
T023-064,Jorge,Vázquez Ortiz,Vendedor(a) de piso,24,Cancún,2026-07-24,09:00,15:00,0
T023-065,Guillermo,Santiago Pérez,Supervisor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-065,Guillermo,Santiago Pérez,Supervisor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-065,Guillermo,Santiago Pérez,Supervisor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-065,Guillermo,Santiago Pérez,Supervisor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-065,Guillermo,Santiago Pérez,Supervisor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-065,Guillermo,Santiago Pérez,Supervisor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-066,Sofía,Medina Estrada,Almacenista,48,Cancún,2026-07-20,09:00,17:30,30
T023-066,Sofía,Medina Estrada,Almacenista,48,Cancún,2026-07-21,09:00,17:30,30
T023-066,Sofía,Medina Estrada,Almacenista,48,Cancún,2026-07-22,09:00,17:30,30
T023-066,Sofía,Medina Estrada,Almacenista,48,Cancún,2026-07-24,09:00,17:30,30
T023-066,Sofía,Medina Estrada,Almacenista,48,Cancún,2026-07-25,09:00,17:30,30
T023-066,Sofía,Medina Estrada,Almacenista,48,Cancún,2026-07-26,09:00,17:30,30
T023-067,Paola,Juárez Estrada,Asesor(a) de crédito,48,Cancún,2026-07-20,09:00,17:30,30
T023-067,Paola,Juárez Estrada,Asesor(a) de crédito,48,Cancún,2026-07-21,09:00,17:30,30
T023-067,Paola,Juárez Estrada,Asesor(a) de crédito,48,Cancún,2026-07-22,09:00,17:30,30
T023-067,Paola,Juárez Estrada,Asesor(a) de crédito,48,Cancún,2026-07-23,09:00,17:30,30
T023-067,Paola,Juárez Estrada,Asesor(a) de crédito,48,Cancún,2026-07-24,09:00,17:30,30
T023-067,Paola,Juárez Estrada,Asesor(a) de crédito,48,Cancún,2026-07-26,09:00,17:30,30
T023-068,Iván,Olvera Padilla,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-068,Iván,Olvera Padilla,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-068,Iván,Olvera Padilla,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-068,Iván,Olvera Padilla,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-068,Iván,Olvera Padilla,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-068,Iván,Olvera Padilla,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-069,Carmen,Luna Lara,Almacenista,48,Cancún,2026-07-20,09:00,17:30,30
T023-069,Carmen,Luna Lara,Almacenista,48,Cancún,2026-07-21,09:00,17:30,30
T023-069,Carmen,Luna Lara,Almacenista,48,Cancún,2026-07-22,09:00,17:30,30
T023-069,Carmen,Luna Lara,Almacenista,48,Cancún,2026-07-23,09:00,17:30,30
T023-069,Carmen,Luna Lara,Almacenista,48,Cancún,2026-07-24,09:00,17:30,30
T023-069,Carmen,Luna Lara,Almacenista,48,Cancún,2026-07-26,09:00,17:30,30
T023-070,Martha,Hernández Cruz,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-070,Martha,Hernández Cruz,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-070,Martha,Hernández Cruz,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-070,Martha,Hernández Cruz,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-070,Martha,Hernández Cruz,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-070,Martha,Hernández Cruz,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-071,Rubén,Cabrera Méndez,Almacenista,48,Cancún,2026-07-20,09:00,17:30,30
T023-071,Rubén,Cabrera Méndez,Almacenista,48,Cancún,2026-07-21,09:00,17:30,30
T023-071,Rubén,Cabrera Méndez,Almacenista,48,Cancún,2026-07-22,09:00,17:30,30
T023-071,Rubén,Cabrera Méndez,Almacenista,48,Cancún,2026-07-23,09:00,17:30,30
T023-071,Rubén,Cabrera Méndez,Almacenista,48,Cancún,2026-07-24,09:00,17:30,30
T023-071,Rubén,Cabrera Méndez,Almacenista,48,Cancún,2026-07-26,09:00,17:30,30
T023-072,Beatriz,Cervantes Serrano,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-072,Beatriz,Cervantes Serrano,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-072,Beatriz,Cervantes Serrano,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-072,Beatriz,Cervantes Serrano,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-072,Beatriz,Cervantes Serrano,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-072,Beatriz,Cervantes Serrano,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-073,María,Ávila Trejo,Cajero(a),24,Cancún,2026-07-23,09:00,15:00,0
T023-073,María,Ávila Trejo,Cajero(a),24,Cancún,2026-07-24,09:00,15:00,0
T023-073,María,Ávila Trejo,Cajero(a),24,Cancún,2026-07-25,09:00,15:00,0
T023-073,María,Ávila Trejo,Cajero(a),24,Cancún,2026-07-26,09:00,15:00,0
T023-074,Jorge,Ramos Espinoza,Cajero(a),48,Cancún,2026-07-20,09:00,17:30,30
T023-074,Jorge,Ramos Espinoza,Cajero(a),48,Cancún,2026-07-21,09:00,17:30,30
T023-074,Jorge,Ramos Espinoza,Cajero(a),48,Cancún,2026-07-22,09:00,17:30,30
T023-074,Jorge,Ramos Espinoza,Cajero(a),48,Cancún,2026-07-23,09:00,17:30,30
T023-074,Jorge,Ramos Espinoza,Cajero(a),48,Cancún,2026-07-24,09:00,17:30,30
T023-074,Jorge,Ramos Espinoza,Cajero(a),48,Cancún,2026-07-26,09:00,17:30,30
T023-075,Ximena,Rivera Zamora,Almacenista,48,Cancún,2026-07-20,12:30,21:00,30
T023-075,Ximena,Rivera Zamora,Almacenista,48,Cancún,2026-07-21,12:30,21:00,30
T023-075,Ximena,Rivera Zamora,Almacenista,48,Cancún,2026-07-23,12:30,21:00,30
T023-075,Ximena,Rivera Zamora,Almacenista,48,Cancún,2026-07-24,12:30,21:00,30
T023-075,Ximena,Rivera Zamora,Almacenista,48,Cancún,2026-07-25,12:30,21:00,30
T023-075,Ximena,Rivera Zamora,Almacenista,48,Cancún,2026-07-26,12:30,21:00,30
T023-076,Javier,Santiago Rivera,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-076,Javier,Santiago Rivera,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-076,Javier,Santiago Rivera,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-076,Javier,Santiago Rivera,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-076,Javier,Santiago Rivera,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-076,Javier,Santiago Rivera,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-077,Ximena,Gutiérrez Ramos,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-077,Ximena,Gutiérrez Ramos,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-077,Ximena,Gutiérrez Ramos,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-077,Ximena,Gutiérrez Ramos,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-077,Ximena,Gutiérrez Ramos,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-077,Ximena,Gutiérrez Ramos,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-078,Teresa,Ibarra Estrada,Cajero(a),48,Cancún,2026-07-20,09:00,17:30,30
T023-078,Teresa,Ibarra Estrada,Cajero(a),48,Cancún,2026-07-21,09:00,17:30,30
T023-078,Teresa,Ibarra Estrada,Cajero(a),48,Cancún,2026-07-22,09:00,17:30,30
T023-078,Teresa,Ibarra Estrada,Cajero(a),48,Cancún,2026-07-24,09:00,17:30,30
T023-078,Teresa,Ibarra Estrada,Cajero(a),48,Cancún,2026-07-25,09:00,17:30,30
T023-078,Teresa,Ibarra Estrada,Cajero(a),48,Cancún,2026-07-26,09:00,17:30,30
T023-079,Tomás,Ortiz Torres,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-079,Tomás,Ortiz Torres,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-079,Tomás,Ortiz Torres,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-079,Tomás,Ortiz Torres,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-079,Tomás,Ortiz Torres,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-079,Tomás,Ortiz Torres,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-080,Óscar,Espinoza Ríos,Vendedor(a) de piso,24,Cancún,2026-07-20,09:00,15:00,0
T023-080,Óscar,Espinoza Ríos,Vendedor(a) de piso,24,Cancún,2026-07-24,09:00,15:00,0
T023-080,Óscar,Espinoza Ríos,Vendedor(a) de piso,24,Cancún,2026-07-25,09:00,15:00,0
T023-080,Óscar,Espinoza Ríos,Vendedor(a) de piso,24,Cancún,2026-07-26,09:00,15:00,0
T023-081,Gabriela,Contreras Moreno,Asesor(a) de crédito,24,Cancún,2026-07-20,09:00,15:00,0
T023-081,Gabriela,Contreras Moreno,Asesor(a) de crédito,24,Cancún,2026-07-21,09:00,15:00,0
T023-081,Gabriela,Contreras Moreno,Asesor(a) de crédito,24,Cancún,2026-07-25,09:00,15:00,0
T023-081,Gabriela,Contreras Moreno,Asesor(a) de crédito,24,Cancún,2026-07-26,09:00,15:00,0
T023-082,Ramón,González Lara,Supervisor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-082,Ramón,González Lara,Supervisor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-082,Ramón,González Lara,Supervisor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-082,Ramón,González Lara,Supervisor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-082,Ramón,González Lara,Supervisor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-082,Ramón,González Lara,Supervisor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T024-001,Fernando,Delgado Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-20,12:30,21:00,30
T024-001,Fernando,Delgado Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-21,12:30,21:00,30
T024-001,Fernando,Delgado Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-22,12:30,21:00,30
T024-001,Fernando,Delgado Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-23,12:30,21:00,30
T024-001,Fernando,Delgado Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-24,12:30,21:00,30
T024-001,Fernando,Delgado Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-26,12:30,21:00,30
T024-002,Julio,Ávila Padilla,Vendedor(a) de piso,48,Tijuana,2026-07-20,09:00,17:30,30
T024-002,Julio,Ávila Padilla,Vendedor(a) de piso,48,Tijuana,2026-07-21,09:00,17:30,30
T024-002,Julio,Ávila Padilla,Vendedor(a) de piso,48,Tijuana,2026-07-22,09:00,17:30,30
T024-002,Julio,Ávila Padilla,Vendedor(a) de piso,48,Tijuana,2026-07-23,09:00,17:30,30
T024-002,Julio,Ávila Padilla,Vendedor(a) de piso,48,Tijuana,2026-07-24,09:00,17:30,30
T024-002,Julio,Ávila Padilla,Vendedor(a) de piso,48,Tijuana,2026-07-26,09:00,17:30,30
T024-003,Mariana,Acosta Romero,Cajero(a),48,Tijuana,2026-07-21,12:30,21:00,30
T024-003,Mariana,Acosta Romero,Cajero(a),48,Tijuana,2026-07-22,12:30,21:00,30
T024-003,Mariana,Acosta Romero,Cajero(a),48,Tijuana,2026-07-23,12:30,21:00,30
T024-003,Mariana,Acosta Romero,Cajero(a),48,Tijuana,2026-07-24,12:30,21:00,30
T024-003,Mariana,Acosta Romero,Cajero(a),48,Tijuana,2026-07-25,12:30,21:00,30
T024-003,Mariana,Acosta Romero,Cajero(a),48,Tijuana,2026-07-26,12:30,21:00,30
T024-004,Silvia,Quintero Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-20,09:00,17:30,30
T024-004,Silvia,Quintero Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-21,09:00,17:30,30
T024-004,Silvia,Quintero Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-22,09:00,17:30,30
T024-004,Silvia,Quintero Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-23,09:00,17:30,30
T024-004,Silvia,Quintero Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-24,09:00,17:30,30
T024-004,Silvia,Quintero Valdez,Vendedor(a) de piso,48,Tijuana,2026-07-26,09:00,17:30,30
T024-005,Jorge,Torres Padilla,Asesor(a) de crédito,48,Tijuana,2026-07-20,12:30,21:00,30
T024-005,Jorge,Torres Padilla,Asesor(a) de crédito,48,Tijuana,2026-07-21,12:30,21:00,30
T024-005,Jorge,Torres Padilla,Asesor(a) de crédito,48,Tijuana,2026-07-22,12:30,21:00,30
T024-005,Jorge,Torres Padilla,Asesor(a) de crédito,48,Tijuana,2026-07-23,12:30,21:00,30
T024-005,Jorge,Torres Padilla,Asesor(a) de crédito,48,Tijuana,2026-07-24,12:30,21:00,30
T024-005,Jorge,Torres Padilla,Asesor(a) de crédito,48,Tijuana,2026-07-25,12:30,21:00,30
T024-006,Diego,Castro González,Almacenista,48,Tijuana,2026-07-20,12:30,21:00,30
T024-006,Diego,Castro González,Almacenista,48,Tijuana,2026-07-21,12:30,21:00,30
